,DATE,SYMBOL,P/C,EXPIRATION,STRIKE-PRICE,MARK-PRICE,OPEN-INTEREST,TIME-TO-EXPIRATION
372,2024-07-01,2NDX,P,2024-12-20,15930 430,117.1131,20,172
373,2024-07-01,2NDX,C,2024-12-20,15931 450,4385.053,13,172
374,2024-07-01,2NDX,P,2024-12-20,15931 450,117.1684,13,172
375,2024-07-01,2NDX,C,2024-12-20,16000 010,4322.047,18,172
376,2024-07-01,2NDX,P,2024-12-20,16000 010,121.0477,25,172
377,2024-07-01,2NDX,C,2024-12-20,16001 390,4320.78,13,172
378,2024-07-01,2NDX,P,2024-12-20,16001 390,121.1264,13,172
379,2024-07-01,2NDX,C,2024-12-20,16019 550,4304.105,104,172
380,2024-07-01,2NDX,P,2024-12-20,16019 550,122.1678,104,172
381,2024-07-01,2NDX,C,2024-12-20,16068 400,4259.344,26,172
382,2024-07-01,2NDX,P,2024-12-20,16068 400,125.0633,26,172
383,2024-07-01,2NDX,C,2024-12-20,16113 320,4218.223,66,172
384,2024-07-01,2NDX,P,2024-12-20,16113 320,127.7657,66,172
385,2024-07-01,2NDX,C,2024-12-20,16166 680,4169.397,13,172
386,2024-07-01,2NDX,P,2024-12-20,16166 680,130.9963,13,172
387,2024-07-01,2NDX,C,2024-12-20,16314 410,4034.748,9,172
388,2024-07-01,2NDX,P,2024-12-20,16314 410,140.4688,9,172
389,2024-07-01,2NDX,C,2024-12-20,16615 710,3762.422,41,172
390,2024-07-01,2NDX,P,2024-12-20,16615 710,162.0821,41,172
391,2024-07-01,2NDX,C,2024-12-20,16618 920,3759.543,32,172
392,2024-07-01,2NDX,P,2024-12-20,16618 920,162.3349,32,172
393,2024-07-01,2NDX,C,2024-12-20,16637 290,3743.11,142,172
394,2024-07-01,2NDX,P,2024-12-20,16637 290,163.8233,142,172
395,2024-07-01,2NDX,C,2024-12-20,16646 130,3735.213,69,172
396,2024-07-01,2NDX,P,2024-12-20,16646 130,164.5504,69,172
397,2024-07-01,2NDX,C,2024-12-20,16714 810,3673.86,189,172
398,2024-07-01,2NDX,P,2024-12-20,16714 810,170.1997,189,172
399,2024-07-01,2NDX,C,2024-12-20,16730 940,3659.451,31,172
400,2024-07-01,2NDX,P,2024-12-20,16730 940,171.5273,31,172
401,2024-07-01,2NDX,C,2024-12-20,16732 000,3658.505,142,172
402,2024-07-01,2NDX,P,2024-12-20,16732 000,171.6145,142,172
403,2024-07-01,2NDX,C,2024-12-20,16776 480,3618.774,12,172
404,2024-07-01,2NDX,P,2024-12-20,16776 480,175.277,12,172
405,2024-07-01,2NDX,C,2024-12-20,16784 810,3611.333,25,172
406,2024-07-01,2NDX,P,2024-12-20,16784 810,175.963,25,172
407,2024-07-01,2NDX,C,2024-12-20,16822 520,3577.65,94,172
408,2024-07-01,2NDX,P,2024-12-20,16822 520,179.0689,94,172
409,2024-07-01,2NDX,C,2024-12-20,16830 000,3570.981,9,172
410,2024-07-01,2NDX,P,2024-12-20,16830 000,179.6974,9,172
411,2024-07-01,2NDX,C,2024-12-20,16854 780,3548.919,53,172
412,2024-07-01,2NDX,P,2024-12-20,16854 780,181.8093,53,172
413,2024-07-01,2NDX,C,2024-12-20,16854 830,3548.874,21,172
414,2024-07-01,2NDX,P,2024-12-20,16854 830,181.8136,21,172
415,2024-07-01,2NDX,C,2024-12-20,16900 010,3508.784,8,172
416,2024-07-01,2NDX,C,2024-12-20,16909 570,3500.337,16,172
417,2024-07-01,2NDX,P,2024-12-20,16909 570,186.6793,16,172
418,2024-07-01,2NDX,C,2024-12-20,16932 040,3480.491,64,172
419,2024-07-01,2NDX,P,2024-12-20,16932 040,188.7548,64,172
420,2024-07-01,2NDX,C,2024-12-20,16932 630,3479.97,25,172
421,2024-07-01,2NDX,P,2024-12-20,16932 630,188.8094,25,172
422,2024-07-01,2NDX,C,2024-12-20,16932 690,3479.917,63,172
423,2024-07-01,2NDX,P,2024-12-20,16932 690,188.815,63,172
424,2024-07-01,2NDX,C,2024-12-20,17196 160,3248.481,21,172
425,2024-07-01,2NDX,P,2024-12-20,17196 160,214.4129,21,172
426,2024-07-01,2NDX,C,2024-12-20,17957 830,2600.924,452,172
427,2024-07-01,2NDX,P,2024-12-20,17957 830,309.9203,452,172
428,2024-07-01,2NDX,P,2024-12-20,18000 010,316.375,15,172
429,2024-07-01,2NDX,C,2024-12-20,18246 320,2365.857,29,172
430,2024-07-01,2NDX,P,2024-12-20,18246 320,356.2961,29,172
431,2024-07-01,2NDX,C,2024-12-20,18299 580,2323.371,71,172
432,2024-07-01,2NDX,P,2024-12-20,18299 580,365.7693,71,172
433,2024-07-01,2NDX,C,2024-12-20,18316 930,2309.57,56,172
434,2024-07-01,2NDX,P,2024-12-20,18316 930,368.8942,56,172
435,2024-07-01,2NDX,C,2024-12-20,18389 600,2251.911,187,172
436,2024-07-01,2NDX,P,2024-12-20,18389 600,382.1311,187,172
437,2024-07-01,2NDX,C,2024-12-20,18708 250,2005.101,55,172
438,2024-07-01,2NDX,P,2024-12-20,18708 250,446.1868,55,172
439,2024-07-01,2NDX,C,2024-12-20,18731 580,1987.316,28,172
440,2024-07-01,2NDX,P,2024-12-20,18731 580,451.1624,28,172
441,2024-07-01,2NDX,C,2024-12-20,18782 960,1948.52,33,172
442,2024-07-01,2NDX,P,2024-12-20,18782 960,462.4905,33,172
443,2024-07-01,2NDX,C,2024-12-20,18929 830,1839.586,14,172
444,2024-07-01,2NDX,P,2024-12-20,18929 830,496.8389,14,172
445,2024-07-01,2NDX,C,2024-12-20,18974 650,1806.427,87,172
446,2024-07-01,2NDX,P,2024-12-20,18974 650,507.4057,87,172
447,2024-07-01,2NDX,C,2024-12-20,18981 880,1801.132,137,172
448,2024-07-01,2NDX,P,2024-12-20,18981 880,509.1641,137,172
449,2024-07-01,2NDX,C,2024-12-20,19031 170,1765.331,14,172
450,2024-07-01,2NDX,P,2024-12-20,19031 170,521.4488,14,172
451,2024-07-01,2NDX,C,2024-12-20,19290 420,1581.747,16,172
452,2024-07-01,2NDX,P,2024-12-20,19290 420,590.7822,16,172
453,2024-07-01,2NDX,C,2024-12-20,19372 280,1525.561,57,172
454,2024-07-01,2NDX,C,2024-12-20,20262 130,977.9312,102,172
455,2024-07-01,2NDX,P,2024-12-20,20262 130,934.9399,102,172
456,2024-07-01,2RUT,C,2024-08-16,02000 010,72.3315,70,46
457,2024-07-01,2RUT,C,2024-09-20,01747 980,303.7924,148,81
458,2024-07-01,2RUT,P,2024-09-20,01747 980,6.2082,148,81
459,2024-07-01,2RUT,C,2024-09-20,01828 570,229.1714,453,81
460,2024-07-01,2RUT,P,2024-09-20,01828 570,11.2246,453,81
461,2024-07-01,2RUT,C,2024-09-20,01904 310,163.8697,137,81
462,2024-07-01,2RUT,P,2024-09-20,01904 310,20.7677,137,81
463,2024-07-01,2RUT,C,2024-09-20,01912 840,156.9486,404,81
464,2024-07-01,2RUT,P,2024-09-20,01912 840,22.2757,404,81
465,2024-07-01,2RUT,C,2024-09-20,01976 610,109.218,264,81
466,2024-07-01,2RUT,P,2024-09-20,01976 610,37.5614,264,81
467,2024-07-01,2RUT,C,2024-09-20,02000 010,93.7868,140,81
468,2024-07-01,2RUT,C,2024-09-20,02021 000,81.0462,30,81
469,2024-07-01,2RUT,P,2024-09-20,02021 000,53.2548,30,81
470,2024-07-01,2RUT,C,2024-09-20,02022 000,80.4651,8,81
471,2024-07-01,2RUT,P,2024-09-20,02022 000,53.6619,8,81
472,2024-07-01,2RUT,C,2024-09-20,02024 000,79.3097,68,81
473,2024-07-01,2RUT,P,2024-09-20,02024 000,54.4829,68,81
474,2024-07-01,2RUT,C,2024-09-20,02028 000,77.0259,29,81
475,2024-07-01,2RUT,P,2024-09-20,02028 000,56.1519,29,81
476,2024-07-01,2RUT,C,2024-09-20,02028 980,76.472,253,81
477,2024-07-01,2RUT,P,2024-09-20,02028 980,56.5663,253,81
478,2024-07-01,2RUT,C,2024-09-20,02034 000,73.6773,28,81
479,2024-07-01,2RUT,P,2024-09-20,02034 000,58.7324,28,81
480,2024-07-01,2RUT,C,2024-09-20,02034 620,73.3365,176,81
481,2024-07-01,2RUT,P,2024-09-20,02034 620,59.0042,176,81
482,2024-07-01,2RUT,C,2024-09-20,02036 670,72.2157,2983,81
483,2024-07-01,2RUT,P,2024-09-20,02036 670,59.9092,2983,81
484,2024-07-01,2RUT,C,2024-09-20,02037 000,72.0362,149,81
485,2024-07-01,2RUT,P,2024-09-20,02037 000,60.0558,149,81
486,2024-07-01,2RUT,C,2024-09-20,02039 000,70.9537,30,81
487,2024-07-01,2RUT,P,2024-09-20,02039 000,60.9496,30,81
488,2024-07-01,2RUT,C,2024-09-20,02041 000,69.8838,198,81
489,2024-07-01,2RUT,P,2024-09-20,02041 000,61.8561,198,81
490,2024-07-01,2RUT,C,2024-09-20,02042 000,69.354,21,81
491,2024-07-01,2RUT,P,2024-09-20,02042 000,62.3145,21,81
492,2024-07-01,2RUT,C,2024-09-20,02044 000,68.3015,30,81
493,2024-07-01,2RUT,P,2024-09-20,02044 000,63.2383,30,81
494,2024-07-01,2RUT,C,2024-09-20,02046 000,67.2583,99,81
495,2024-07-01,2RUT,P,2024-09-20,02046 000,64.1715,99,81
496,2024-07-01,2RUT,C,2024-09-20,02048 000,66.2246,63,81
497,2024-07-01,2RUT,P,2024-09-20,02048 000,65.1142,63,81
498,2024-07-01,2RUT,C,2024-09-20,02049 000,65.7113,36,81
499,2024-07-01,2RUT,P,2024-09-20,02049 000,65.589,36,81
500,2024-07-01,2RUT,C,2024-09-20,02050 310,65.0389,247,81
501,2024-07-01,2RUT,P,2024-09-20,02050 310,66.2112,247,81
502,2024-07-01,2RUT,C,2024-09-20,02050 660,64.8593,222,81
503,2024-07-01,2RUT,P,2024-09-20,02050 660,66.3774,222,81
504,2024-07-01,2RUT,C,2024-09-20,02051 000,64.6848,10,81
505,2024-07-01,2RUT,P,2024-09-20,02051 000,66.5389,10,81
506,2024-07-01,2RUT,C,2024-09-20,02052 000,64.1715,10,81
507,2024-07-01,2RUT,P,2024-09-20,02052 000,67.0138,10,81
508,2024-07-01,2RUT,C,2024-09-20,02054 000,63.1518,1003,81
509,2024-07-01,2RUT,P,2024-09-20,02054 000,67.9704,1003,81
510,2024-07-01,2RUT,C,2024-09-20,02057 000,61.6403,712,81
511,2024-07-01,2RUT,P,2024-09-20,02057 000,69.4234,712,81
512,2024-07-01,2RUT,C,2024-09-20,02061 000,59.6744,18,81
513,2024-07-01,2RUT,P,2024-09-20,02061 000,71.4102,18,81
514,2024-07-01,2RUT,C,2024-09-20,02079 390,51.2208,487,81
515,2024-07-01,2RUT,P,2024-09-20,02079 390,81.1293,487,81
516,2024-07-01,2RUT,C,2024-09-20,02080 650,50.6699,243,81
517,2024-07-01,2RUT,P,2024-09-20,02080 650,81.8235,243,81
518,2024-07-01,2RUT,C,2024-09-20,02080 680,50.6569,486,81
519,2024-07-01,2RUT,P,2024-09-20,02080 680,81.8402,486,81
520,2024-07-01,2RUT,C,2024-09-20,02086 910,48.0227,485,81
521,2024-07-01,2RUT,P,2024-09-20,02086 910,85.3623,485,81
522,2024-07-01,2RUT,C,2024-09-20,02105 420,40.7162,481,81
523,2024-07-01,2RUT,P,2024-09-20,02105 420,96.3471,481,81
524,2024-07-01,2RUT,C,2024-09-20,02600 010,0.75,550,81
525,2024-07-01,2RUT,P,2024-10-18,01700 000,7.8908,100,109
526,2024-07-01,2RUT,P,2024-10-18,01800 000,14.4316,275,109
527,2024-07-01,2RUT,C,2024-10-18,02100 000,58.4293,120,109
528,2024-07-01,2RUT,C,2024-10-18,02350 000,7.0464,200,109
529,2024-07-01,2RUT,C,2024-11-15,02100 000,72.4415,20,137
530,2024-07-01,2RUT,P,2024-11-15,02150 000,138.7461,70,137
531,2024-07-01,2RUT,P,2024-11-15,02200 000,172.4839,150,137
532,2024-07-01,2RUT,P,2024-12-20,00795 890,0.6616,125,172
533,2024-07-01,2RUT,C,2024-12-20,01366 640,691.1476,188,172
534,2024-07-01,2RUT,P,2024-12-20,01366 640,4.6908,188,172
535,2024-07-01,2RUT,C,2024-12-20,01366 850,690.9458,432,172
536,2024-07-01,2RUT,P,2024-12-20,01366 850,4.6939,432,172
537,2024-07-01,2RUT,C,2024-12-20,01390 900,667.847,495,172
538,2024-07-01,2RUT,P,2024-12-20,01390 900,5.0576,495,172
539,2024-07-01,2RUT,P,2024-12-20,01400 010,5.2002,900,172
540,2024-07-01,2RUT,C,2024-12-20,01438 980,621.7392,170,172
541,2024-07-01,2RUT,P,2024-12-20,01438 980,5.8553,170,172
542,2024-07-01,2RUT,C,2024-12-20,01462 150,599.5842,670,172
543,2024-07-01,2RUT,P,2024-12-20,01462 150,6.3044,670,172
544,2024-07-01,2RUT,P,2024-12-20,01505 000,7.2724,195,172
545,2024-07-01,2RUT,P,2024-12-20,01525 000,7.7787,250,172
546,2024-07-01,2RUT,C,2024-12-20,01536 290,529.0274,192,172
547,2024-07-01,2RUT,P,2024-12-20,01536 290,8.0765,192,172
548,2024-07-01,2RUT,C,2024-12-20,01549 680,516.3291,320,172
549,2024-07-01,2RUT,P,2024-12-20,01549 680,8.4411,320,172
550,2024-07-01,2RUT,P,2024-12-20,01565 000,8.9454,100,172
551,2024-07-01,2RUT,P,2024-12-20,01584 140,9.6138,161,172
552,2024-07-01,2RUT,P,2024-12-20,01585 800,9.6738,199,172
553,2024-07-01,2RUT,C,2024-12-20,01589 240,479.0933,124,172
554,2024-07-01,2RUT,P,2024-12-20,01589 240,9.799,124,172
555,2024-07-01,2RUT,P,2024-12-20,01600 010,10.2004,550,172
556,2024-07-01,2RUT,P,2024-12-20,01601 000,10.2444,325,172
557,2024-07-01,2RUT,P,2024-12-20,01611 860,10.7386,132,172
558,2024-07-01,2RUT,P,2024-12-20,01625 000,11.3652,550,172
559,2024-07-01,2RUT,C,2024-12-20,01643 890,428.3036,123,172
560,2024-07-01,2RUT,P,2024-12-20,01643 890,12.3244,123,172
561,2024-07-01,2RUT,P,2024-12-20,01661 570,13.3327,162,172
562,2024-07-01,2RUT,P,2024-12-20,01689 390,15.1146,470,172
563,2024-07-01,2RUT,P,2024-12-20,01700 010,15.8508,490,172
564,2024-07-01,2RUT,P,2024-12-20,01703 790,16.1533,500,172
565,2024-07-01,2RUT,P,2024-12-20,01725 000,17.9501,175,172
566,2024-07-01,2RUT,C,2024-12-20,01730 950,349.5316,302,172
567,2024-07-01,2RUT,P,2024-12-20,01730 950,18.4858,302,172
568,2024-07-01,2RUT,C,2024-12-20,01734 310,346.5626,90,172
569,2024-07-01,2RUT,P,2024-12-20,01734 310,18.7947,90,172
570,2024-07-01,2RUT,P,2024-12-20,01763 250,21.7346,160,172
571,2024-07-01,2RUT,C,2024-12-20,01764 920,319.8273,296,172
572,2024-07-01,2RUT,P,2024-12-20,01764 920,21.9217,296,172
573,2024-07-01,2RUT,C,2024-12-20,01766 620,318.3608,295,172
574,2024-07-01,2RUT,P,2024-12-20,01766 620,22.1136,295,172
575,2024-07-01,2RUT,C,2024-12-20,01773 000,312.8705,170,172
576,2024-07-01,2RUT,P,2024-12-20,01773 000,22.8475,170,172
577,2024-07-01,2RUT,C,2024-12-20,01796 190,293.1012,806,172
578,2024-07-01,2RUT,P,2024-12-20,01796 190,25.7017,806,172
579,2024-07-01,2RUT,C,2024-12-20,01798 000,291.5711,298,172
580,2024-07-01,2RUT,P,2024-12-20,01798 000,25.9374,298,172
581,2024-07-01,2RUT,P,2024-12-20,01800 010,26.2014,125,172
582,2024-07-01,2RUT,C,2024-12-20,01802 200,288.0415,3200,172
583,2024-07-01,2RUT,P,2024-12-20,01802 200,26.5052,3200,172
584,2024-07-01,2RUT,C,2024-12-20,01802 550,287.7488,377,172
585,2024-07-01,2RUT,P,2024-12-20,01802 550,26.554,377,172
586,2024-07-01,2RUT,C,2024-12-20,01803 120,287.2725,803,172
587,2024-07-01,2RUT,P,2024-12-20,01803 120,26.6337,803,172
588,2024-07-01,2RUT,C,2024-12-20,01803 700,286.7879,290,172
589,2024-07-01,2RUT,P,2024-12-20,01803 700,26.715,290,172
590,2024-07-01,2RUT,C,2024-12-20,01804 510,286.1117,435,172
591,2024-07-01,2RUT,P,2024-12-20,01804 510,26.829,435,172
592,2024-07-01,2RUT,C,2024-12-20,01807 540,283.5856,585,172
593,2024-07-01,2RUT,P,2024-12-20,01807 540,27.2589,585,172
594,2024-07-01,2RUT,C,2024-12-20,01807 650,283.494,1159,172
595,2024-07-01,2RUT,P,2024-12-20,01807 650,27.2746,1159,172
596,2024-07-01,2RUT,C,2024-12-20,01812 700,279.2978,289,172
597,2024-07-01,2RUT,P,2024-12-20,01812 700,28.005,289,172
598,2024-07-01,2RUT,C,2024-12-20,01814 010,278.212,463,172
599,2024-07-01,2RUT,P,2024-12-20,01814 010,28.1972,463,172
600,2024-07-01,2RUT,C,2024-12-20,01817 680,275.1763,288,172
601,2024-07-01,2RUT,P,2024-12-20,01817 680,28.7419,288,172
602,2024-07-01,2RUT,C,2024-12-20,01820 640,272.7347,116,172
603,2024-07-01,2RUT,P,2024-12-20,01820 640,29.1879,116,172
604,2024-07-01,2RUT,C,2024-12-20,01827 070,267.4515,161,172
605,2024-07-01,2RUT,P,2024-12-20,01827 070,30.1777,161,172
606,2024-07-01,2RUT,C,2024-12-20,01828 570,266.2232,287,172
607,2024-07-01,2RUT,P,2024-12-20,01828 570,30.4128,287,172
608,2024-07-01,2RUT,C,2024-12-20,01829 110,265.7814,574,172
609,2024-07-01,2RUT,P,2024-12-20,01829 110,30.4978,574,172
610,2024-07-01,2RUT,C,2024-12-20,01830 280,264.8249,573,172
611,2024-07-01,2RUT,P,2024-12-20,01830 280,30.6827,573,172
612,2024-07-01,2RUT,C,2024-12-20,01830 660,264.5145,286,172
613,2024-07-01,2RUT,P,2024-12-20,01830 660,30.743,286,172
614,2024-07-01,2RUT,C,2024-12-20,01831 080,264.1715,574,172
615,2024-07-01,2RUT,P,2024-12-20,01831 080,30.8097,574,172
616,2024-07-01,2RUT,C,2024-12-20,01831 770,263.6082,861,172
617,2024-07-01,2RUT,P,2024-12-20,01831 770,30.9196,861,172
618,2024-07-01,2RUT,C,2024-12-20,01832 290,263.184,572,172
619,2024-07-01,2RUT,P,2024-12-20,01832 290,31.0027,572,172
620,2024-07-01,2RUT,C,2024-12-20,01832 600,262.9312,286,172
621,2024-07-01,2RUT,P,2024-12-20,01832 600,31.0523,286,172
622,2024-07-01,2RUT,C,2024-12-20,01834 490,261.3913,172,172
623,2024-07-01,2RUT,P,2024-12-20,01834 490,31.3562,172,172
624,2024-07-01,2RUT,C,2024-12-20,01835 410,260.6426,289,172
625,2024-07-01,2RUT,P,2024-12-20,01835 410,31.5051,289,172
626,2024-07-01,2RUT,C,2024-12-20,01836 900,259.4314,286,172
627,2024-07-01,2RUT,P,2024-12-20,01836 900,31.7475,286,172
628,2024-07-01,2RUT,C,2024-12-20,01836 910,259.4233,285,172
629,2024-07-01,2RUT,P,2024-12-20,01836 910,31.7492,285,172
630,2024-07-01,2RUT,C,2024-12-20,01837 230,259.1634,343,172
631,2024-07-01,2RUT,P,2024-12-20,01837 230,31.8015,343,172
632,2024-07-01,2RUT,C,2024-12-20,01839 400,257.4029,171,172
633,2024-07-01,2RUT,P,2024-12-20,01839 400,32.158,171,172
634,2024-07-01,2RUT,C,2024-12-20,01842 700,254.7324,146,172
635,2024-07-01,2RUT,P,2024-12-20,01842 700,32.7068,146,172
636,2024-07-01,2RUT,C,2024-12-20,01848 250,250.2594,988,172
637,2024-07-01,2RUT,P,2024-12-20,01848 250,33.6483,988,172
638,2024-07-01,2RUT,C,2024-12-20,01857 310,243.0568,84,172
639,2024-07-01,2RUT,P,2024-12-20,01857 310,35.2843,84,172
640,2024-07-01,2RUT,C,2024-12-20,01857 780,242.6856,141,172
641,2024-07-01,2RUT,P,2024-12-20,01857 780,35.3716,141,172
642,2024-07-01,2RUT,P,2024-12-20,01858 950,35.5897,242,172
643,2024-07-01,2RUT,C,2024-12-20,01860 790,240.3125,845,172
644,2024-07-01,2RUT,P,2024-12-20,01860 790,35.9351,845,172
645,2024-07-01,2RUT,C,2024-12-20,01861 390,239.8404,538,172
646,2024-07-01,2RUT,P,2024-12-20,01861 390,36.0483,538,172
647,2024-07-01,2RUT,C,2024-12-20,01864 450,237.4373,141,172
648,2024-07-01,2RUT,P,2024-12-20,01864 450,36.6305,141,172
649,2024-07-01,2RUT,C,2024-12-20,01864 620,237.3041,289,172
650,2024-07-01,2RUT,P,2024-12-20,01864 620,36.6631,289,172
651,2024-07-01,2RUT,C,2024-12-20,01866 580,235.7693,1127,172
652,2024-07-01,2RUT,P,2024-12-20,01866 580,37.0404,1127,172
653,2024-07-01,2RUT,C,2024-12-20,01867 230,235.2611,1410,172
654,2024-07-01,2RUT,P,2024-12-20,01867 230,37.1663,1410,172
655,2024-07-01,2RUT,C,2024-12-20,01870 480,232.7253,418,172
656,2024-07-01,2RUT,P,2024-12-20,01870 480,37.8011,418,172
657,2024-07-01,2RUT,C,2024-12-20,01870 820,232.4605,140,172
658,2024-07-01,2RUT,P,2024-12-20,01870 820,37.868,140,172
659,2024-07-01,2RUT,C,2024-12-20,01873 830,230.1211,426,172
660,2024-07-01,2RUT,P,2024-12-20,01873 830,38.4651,426,172
661,2024-07-01,2RUT,C,2024-12-20,01874 290,229.7642,630,172
662,2024-07-01,2RUT,P,2024-12-20,01874 290,38.557,630,172
663,2024-07-01,2RUT,C,2024-12-20,01874 730,229.4231,112,172
664,2024-07-01,2RUT,P,2024-12-20,01874 730,38.6451,112,172
665,2024-07-01,2RUT,C,2024-12-20,01875 670,228.6949,172,172
666,2024-07-01,2RUT,P,2024-12-20,01875 670,38.8339,172,172
667,2024-07-01,2RUT,C,2024-12-20,01876 230,228.2614,394,172
668,2024-07-01,2RUT,P,2024-12-20,01876 230,38.9468,394,172
669,2024-07-01,2RUT,C,2024-12-20,01876 810,227.8128,140,172
670,2024-07-01,2RUT,P,2024-12-20,01876 810,39.064,140,172
671,2024-07-01,2RUT,C,2024-12-20,01884 780,221.6782,559,172
672,2024-07-01,2RUT,P,2024-12-20,01884 780,40.7047,559,172
673,2024-07-01,2RUT,C,2024-12-20,01885 550,221.0885,279,172
674,2024-07-01,2RUT,P,2024-12-20,01885 550,40.8663,279,172
675,2024-07-01,2RUT,C,2024-12-20,01885 880,220.836,558,172
676,2024-07-01,2RUT,P,2024-12-20,01885 880,40.9357,558,172
677,2024-07-01,2RUT,C,2024-12-20,01889 070,218.4,112,172
678,2024-07-01,2RUT,P,2024-12-20,01889 070,41.6117,112,172
679,2024-07-01,2RUT,C,2024-12-20,01889 640,217.9657,834,172
680,2024-07-01,2RUT,P,2024-12-20,01889 640,41.7335,834,172
681,2024-07-01,2RUT,C,2024-12-20,01900 010,210.1178,750,172
682,2024-07-01,2RUT,P,2024-12-20,01900 010,44.0023,50,172
683,2024-07-01,2RUT,C,2024-12-20,01902 600,208.1946,838,172
684,2024-07-01,2RUT,P,2024-12-20,01902 600,44.6059,838,172
685,2024-07-01,2RUT,C,2024-12-20,01903 810,207.2985,193,172
686,2024-07-01,2RUT,P,2024-12-20,01903 810,44.8902,193,172
687,2024-07-01,2RUT,C,2024-12-20,01904 230,206.9878,138,172
688,2024-07-01,2RUT,P,2024-12-20,01904 230,44.9892,138,172
689,2024-07-01,2RUT,C,2024-12-20,01904 290,206.9434,138,172
690,2024-07-01,2RUT,P,2024-12-20,01904 290,45.0034,138,172
691,2024-07-01,2RUT,C,2024-12-20,01905 600,205.9755,1495,172
692,2024-07-01,2RUT,P,2024-12-20,01905 600,45.3134,1495,172
693,2024-07-01,2RUT,C,2024-12-20,01907 960,204.2362,2488,172
694,2024-07-01,2RUT,P,2024-12-20,01907 960,45.8765,2488,172
695,2024-07-01,2RUT,C,2024-12-20,01908 070,204.1553,277,172
696,2024-07-01,2RUT,P,2024-12-20,01908 070,45.9029,277,172
697,2024-07-01,2RUT,C,2024-12-20,01914 610,199.366,190,172
698,2024-07-01,2RUT,P,2024-12-20,01914 610,47.4939,190,172
699,2024-07-01,2RUT,C,2024-12-20,01914 710,199.2932,542,172
700,2024-07-01,2RUT,P,2024-12-20,01914 710,47.5186,542,172
701,2024-07-01,2RUT,C,2024-12-20,01922 410,193.7126,823,172
702,2024-07-01,2RUT,P,2024-12-20,01922 410,49.45,823,172
703,2024-07-01,2RUT,C,2024-12-20,01924 570,192.1585,165,172
704,2024-07-01,2RUT,P,2024-12-20,01924 570,50.0031,165,172
705,2024-07-01,2RUT,C,2024-12-20,01927 930,189.7509,728,172
706,2024-07-01,2RUT,P,2024-12-20,01927 930,50.8734,728,172
707,2024-07-01,2RUT,C,2024-12-20,01929 710,188.4805,279,172
708,2024-07-01,2RUT,P,2024-12-20,01929 710,51.3395,279,172
709,2024-07-01,2RUT,C,2024-12-20,01931 370,187.2987,164,172
710,2024-07-01,2RUT,P,2024-12-20,01931 370,51.7772,164,172
711,2024-07-01,2RUT,P,2024-12-20,01935 000,52.745,50,172
712,2024-07-01,2RUT,C,2024-12-20,01935 440,184.4142,1359,172
713,2024-07-01,2RUT,P,2024-12-20,01935 440,52.8633,1359,172
714,2024-07-01,2RUT,C,2024-12-20,01936 270,183.8282,1358,172
715,2024-07-01,2RUT,P,2024-12-20,01936 270,53.087,1358,172
716,2024-07-01,2RUT,C,2024-12-20,01936 340,183.7788,815,172
717,2024-07-01,2RUT,P,2024-12-20,01936 340,53.1059,815,172
718,2024-07-01,2RUT,C,2024-12-20,01940 440,180.8957,109,172
719,2024-07-01,2RUT,P,2024-12-20,01940 440,54.2226,109,172
720,2024-07-01,2RUT,C,2024-12-20,01941 540,180.1253,218,172
721,2024-07-01,2RUT,P,2024-12-20,01941 540,54.5254,218,172
722,2024-07-01,2RUT,C,2024-12-20,01948 150,175.5252,351,172
723,2024-07-01,2RUT,P,2024-12-20,01948 150,56.3738,351,172
724,2024-07-01,2RUT,C,2024-12-20,01952 700,172.4137,812,172
725,2024-07-01,2RUT,P,2024-12-20,01952 700,57.7011,812,172
726,2024-07-01,2RUT,C,2024-12-20,01953 740,171.71,216,172
727,2024-07-01,2RUT,P,2024-12-20,01953 740,58.012,216,172
728,2024-07-01,2RUT,C,2024-12-20,01956 590,169.7883,269,172
729,2024-07-01,2RUT,P,2024-12-20,01956 590,58.8707,269,172
730,2024-07-01,2RUT,C,2024-12-20,01959 150,168.0705,135,172
731,2024-07-01,2RUT,P,2024-12-20,01959 150,59.6504,135,172
732,2024-07-01,2RUT,C,2024-12-20,01961 700,166.3674,1073,172
733,2024-07-01,2RUT,P,2024-12-20,01961 700,60.435,1073,172
734,2024-07-01,2RUT,C,2024-12-20,01965 050,164.142,1926,172
735,2024-07-01,2RUT,P,2024-12-20,01965 050,61.4778,1926,172
736,2024-07-01,2RUT,C,2024-12-20,01968 990,161.5424,134,172
737,2024-07-01,2RUT,P,2024-12-20,01968 990,62.7219,134,172
738,2024-07-01,2RUT,C,2024-12-20,01972 870,159.0012,536,172
739,2024-07-01,2RUT,P,2024-12-20,01972 870,63.966,536,172
740,2024-07-01,2RUT,C,2024-12-20,01975 620,157.2116,105,172
741,2024-07-01,2RUT,P,2024-12-20,01975 620,64.8592,105,172
742,2024-07-01,2RUT,C,2024-12-20,01977 450,156.0259,256,172
743,2024-07-01,2RUT,P,2024-12-20,01977 450,65.4588,256,172
744,2024-07-01,2RUT,C,2024-12-20,01978 410,155.4056,291,172
745,2024-07-01,2RUT,P,2024-12-20,01978 410,65.775,291,172
746,2024-07-01,2RUT,C,2024-12-20,01980 920,153.7893,374,172
747,2024-07-01,2RUT,P,2024-12-20,01980 920,66.6074,374,172
